,sma_f,sma_s,rsi,sma_r,macd,macdSignal,macdHist,stoch_k,stoch_d,sma_test,macd_test,stoch_over_bought,stoch_over_sold,rsi_over_bought,rsi_over_sold,price,high,low,next_10_high,next_10_low,next_50_high,next_50_low,next_100_high,next_100_low
2018-01-13 07:18:00+00:00,14155.272861715996,14146.384268799999,63.473278768852445,59.49070987206151,16.11037682816459,15.724793997904069,0.3855828302605211,66.65433595374618,62.85600465541538,1,1,0,0,0,0,14226.0,14236.0,14194.0,14351.0,14330.0,14284.0,14227.0,14248.0,14213.0
2018-01-13 07:19:00+00:00,14157.692861715996,14146.5042688,61.09957696928294,60.59572924634146,16.391734683387767,15.858182135000808,0.5335525483869592,66.09033730464115,64.67400836171697,1,1,0,0,0,0,14220.0,14227.0,14220.0,14361.0,14331.0,14264.0,14240.0,14237.0,14219.0
2018-01-13 07:20:00+00:00,14159.972861715994,14146.4942688,59.89351474849166,60.92789702486991,16.1860551148784,15.923756730976326,0.26229838390207405,64.07047054727151,65.60504793522013,1,1,0,0,0,0,14217.0,14224.0,14207.0,14365.0,14334.0,14276.0,14246.0,14230.0,14214.0
2018-01-13 07:21:00+00:00,14161.892861715995,14146.124268799998,57.844126641642326,60.792974698148676,15.441593286388525,15.827324042058766,-0.3857307556702416,60.456321538385666,63.53904313009997,1,0,0,0,0,0,14212.0,14229.0,14211.0,14361.0,14302.0,14249.0,14246.0,14242.0,14227.0
2018-01-13 07:22:00+00:00,14165.252861715995,14146.1642688,65.05519680421253,60.873618302828085,16.915971132599225,16.04505346016686,0.8709176724323662,61.33818044096125,61.954990842206676,1,1,0,0,0,0,14240.0,14241.0,14212.0,14329.0,14306.0,14287.2059873,14246.0,14241.0,14235.0
2018-01-13 07:23:00+00:00,14169.012861715995,14146.676430857999,70.4911805404594,61.501728186190704,20.111954104615506,16.858433589056588,3.253520515558918,62.01755745492473,61.27068647809108,1,1,0,0,0,0,14268.0,14277.0,14241.0,14327.273786900001,14309.0,14279.0,14241.0,14260.494121,14228.0
2018-01-13 07:24:00+00:00,14172.392861715995,14147.226430857998,72.77187919467131,62.420012005015025,23.503542426227796,18.18745535649083,5.316087069736966,62.640654034894624,61.99879731026073,1,1,0,0,0,0,14282.0,14284.0,14265.0,14328.0,14305.0,14278.0,14245.0,14245.0,14229.0
2018-01-13 07:25:00+00:00,14176.432861715995,14148.136430858,77.78965845724746,63.416386181140474,28.924262137732512,20.334816712739165,8.589445424993347,63.074057840391454,62.57742311007079,1,1,0,0,0,0,14320.0,14321.0,14281.0,14316.0,14279.0,14288.0,14255.0,14232.0,14211.0
2018-01-13 07:26:00+00:00,14180.592861715995,14149.896430857998,80.26352263961917,64.5201700137892,34.756173454292366,23.219088061049806,11.53708539324256,63.02035214758802,62.91168800762522,1,1,0,0,0,0,14344.0,14345.0,14320.0,14320.0,14274.0,14290.0,14267.0,14212.0,14195.0
2018-01-13 07:27:00+00:00,14184.792861715996,14151.826430857998,80.45885493867044,65.46813923536463,39.08879715297371,26.393029879434586,12.695767273539126,61.67935597900565,62.59125532232889,1,1,0,0,0,0,14346.0,14376.0,14327.0,14319.0,14305.0,14281.0,14270.0,14201.0,14182.0
2018-01-13 07:28:00+00:00,14189.192861715996,14153.476430857998,75.62278029989574,66.03870239876008,41.080581564727254,29.33054021649312,11.750041348234134,64.24890307789022,62.98287040149515,1,1,0,0,0,0,14334.0,14351.0,14330.0,14317.0,14290.0,14296.0,14271.0,14191.0,14140.0
2018-01-13 07:29:00+00:00,14193.772861715996,14155.196430857999,76.13764820476209,67.24387947424016,42.49202996066197,31.96283816532689,10.529191795335077,68.53461736360451,64.82095880683397,1,1,0,0,0,0,14338.0,14361.0,14331.0,14324.0,14299.0,14280.0,14274.0,14164.0,14140.0
2018-01-13 07:30:00+00:00,14198.792861715996,14157.116430858,78.1276428688594,68.72854903705417,44.3899792171851,34.44826637569853,9.94171284148657,71.95560114173114,68.2463738610758,1,1,0,0,0,0,14354.0,14365.0,14334.0,14317.0,14304.0,14293.0,14275.0,14167.0,14155.0
2018-01-13 07:31:00+00:00,14203.292861715996,14158.756430857999,68.85224183936285,69.61837519193249,43.45657787437813,36.24992867543445,7.20664919894368,73.19310237923239,71.22777362818985,1,1,0,0,0,0,14330.0,14361.0,14302.0,14319.0,14296.0,14293.0,14276.0,14167.0,14142.0
2018-01-13 07:32:00+00:00,14207.232861715995,14160.116430858,61.924621606980935,69.98704830153429,40.55483519412519,37.1109099791726,3.4439252149525927,68.43119761732761,71.19330037943088,1,1,0,0,0,0,14309.0,14329.0,14306.0,14338.0,14317.0,14291.0,14280.0,14144.0,14138.0
2018-01-13 07:33:00+00:00,14211.558337453995,14161.499168727,65.20536467747408,70.1025206954424,39.276964696558935,37.54412092264987,1.7328437739090674,66.693531732974,69.4392772431785,1,1,0,0,0,0,14327.273786900001,14327.273786900001,14309.0,14332.0,14315.0,14289.6343388,14264.0,14139.0,14124.0
2018-01-13 07:34:00+00:00,14215.418337453995,14163.049168727,61.67466529094365,70.14085991688646,36.92884994209271,37.421066726538434,-0.4922167844457235,64.15384919329145,66.42619284786485,1,0,0,0,0,0,14316.0,14328.0,14305.0,14336.0,14311.0,14268.0,14201.0,14124.0,14017.0
2018-01-13 07:35:00+00:00,14218.418337453995,14164.019168727,51.99319565060956,69.61417197702765,31.796522428570825,36.29615786694491,-4.499635438374085,60.99420396047549,63.94719496224749,1,0,0,0,0,0,14280.0,14316.0,14279.0,14336.0,14321.0,14236.0,14213.0,14083.0,14073.0
2018-01-13 07:36:00+00:00,14222.058337453995,14165.869168727,59.26252538465984,69.70873189322882,30.444453608248295,35.125817015205584,-4.6813634069572885,59.71760821579464,61.6218871231877,1,0,0,0,0,0,14318.0,14320.0,14274.0,14343.0,14330.0,14236.0,14221.0,14122.0,14079.0
2018-01-13 07:37:00+00:00,14225.458337453994,14167.469168727,56.131117102649355,69.11379324645794,28.00115805263158,33.700885222690786,-5.699727170059205,57.593647520405376,59.43515323222567,1,0,0,0,0,0,14305.0,14319.0,14305.0,14365.0,14336.0,14226.0,14212.0,14156.0,14119.0
2018-01-13 07:38:00+00:00,14228.898337453995,14168.679168727,56.5118338336117,68.18183679933476,25.927337796205393,32.146175737393705,-6.218837941188312,55.00139849958492,57.437551411928816,1,0,0,0,0,0,14307.0,14317.0,14290.0,14364.0,14350.0,14222.0,14214.0,14137.0,14092.0
2018-01-13 07:39:00+00:00,14232.718337453995,14169.839168727,58.637986438450405,67.23957728225336,24.884574486515703,30.693855487218105,-5.809281000702402,54.209190707377125,55.60141224245631,1,0,0,0,0,0,14318.0,14324.0,14299.0,14364.0,14350.0,14241.0673091,14212.0,14095.0,14073.0
2018-01-13 07:40:00+00:00,14235.978337453995,14171.479168726999,54.95539367381104,65.71729296335761,22.667200674231935,29.088524524620873,-6.421323850388937,51.405753543037704,53.538780916667086,1,0,0,0,0,0,14304.0,14317.0,14304.0,14374.0,14360.0,14241.0,14236.0,14107.0,14077.0
2018-01-13 07:41:00+00:00,14238.358337453996,14173.639168727,57.998958871843584,64.23298871217257,21.868207508776322,27.64446112145196,-5.776253612675639,51.94263496227206,52.51919307089613,1,0,0,0,0,0,14319.0,14319.0,14296.0,14368.0,14332.0,14243.0,14237.0,14119.0,14091.0
2018-01-13 07:42:00+00:00,14240.758337453995,14175.619168727,59.37835433015991,62.82762200493853,21.551409928903013,26.42585088294217,-4.874440954039159,52.859623379260476,52.06933729485724,1,0,0,0,0,0,14326.0,14338.0,14317.0,14340.0,14330.0,14251.0,14240.0,14150.0,14118.0
2018-01-13 07:43:00+00:00,14243.438337453996,14177.749168727,56.251946570502795,61.53623308964566,20.180113706166594,25.176703447587055,-4.996589741420461,51.805201610553,52.202486650695676,1,0,0,0,0,0,14315.0,14332.0,14315.0,14343.0,14330.0,14251.0,14241.0,14154.0,14146.0
2018-01-13 07:44:00+00:00,14246.138337453995,14179.789168727,57.56442097887182,60.29801794125298,19.354395996544554,24.012241957378556,-4.657845960834003,51.720167596947555,52.12833086225418,1,0,0,0,0,0,14321.0,14336.0,14311.0,14360.0,14342.0,14276.0,14250.0,14153.0,14123.0
2018-01-13 07:45:00+00:00,14249.198337453994,14181.739168727,59.732713670329915,59.071689328017676,19.28462404745187,23.06671837539322,-3.7820943279413477,54.96984584662581,52.831738351375954,1,0,0,0,0,0,14331.0,14336.0,14321.0,14370.0,14345.0,14339.4155444,14272.0,14158.0,14146.0
2018-01-13 07:46:00+00:00,14252.218337453995,14183.929168727,61.43058769930918,58.576912385347434,19.648368257734546,22.383048351861483,-2.7346800941269365,60.42619505297502,55.705402832183296,1,0,0,0,0,0,14339.0,14343.0,14330.0,14364.0,14347.0,14350.0,14315.0,14160.0,14151.0
2018-01-13 07:47:00+00:00,14255.538337453994,14186.349168727,63.697216533725076,58.69508538046371,20.5869328867866,22.023825258846507,-1.4368923720599085,62.719416492884186,59.37181913082884,1,0,0,0,0,0,14350.0,14365.0,14336.0,14374.0,14356.0,14350.0,14314.0,14158.0,14150.0
2018-01-13 07:48:00+00:00,14258.958337453994,14188.979168726999,64.51388876156865,58.64898698607001,21.40675494217612,21.90041119551243,-0.493656253336308,66.8199455934133,63.32185237975799,1,0,0,0,0,0,14354.0,14364.0,14350.0,14388.0,14371.0,14348.0,14317.560381000001,14160.0,14151.0
2018-01-13 07:49:00+00:00,14262.818337453995,14191.389168727,65.75823142599631,58.921224728406855,22.283746524693925,21.97707826134873,0.3066682633451947,73.06400641064484,67.53445616564794,1,1,0,0,0,0,14360.0,14364.0,14350.0,14371.0,14338.0,14339.0,14316.0,14160.0,14159.0
2018-01-13 07:50:00+00:00,14267.098337453996,14193.989168727,67.20315578388995,59.93522207062555,23.27530692097207,22.236723993273397,1.0385829276986733,73.35621420285263,71.08005540230408,1,1,0,0,0,0,14367.0,14374.0,14360.0,14339.0,14327.0,14351.0,14318.0,14180.0,14136.0
2018-01-13 07:51:00+00:00,14270.958337453994,14196.719168727,54.760548319489985,59.6350902662809,20.994902024369367,21.98835959949259,-0.9934575751232231,69.25568510232354,71.89196857194082,1,0,0,0,0,0,14332.0,14368.0,14332.0,14328.0,14295.0,14327.0,14289.0,14152.0,14132.0
2018-01-13 07:52:00+00:00,14274.638337453995,14199.339168727,54.14364675571506,59.502592243151945,18.809457709088747,21.352579221411823,-2.5431215123230757,64.89060573724417,69.16750168080728,1,0,0,0,0,0,14330.0,14340.0,14330.0,14309.0,14295.0,14313.0,14274.0,14151.0,14135.0
2018-01-13 07:53:00+00:00,14278.758337453995,14202.209168727,57.49547166632488,59.568168098666156,17.91989925456437,20.666043228042334,-2.746143973477963,60.71528106191949,64.95385730049622,1,0,0,0,0,0,14343.0,14343.0,14330.0,14321.0,14302.0,14284.0,14247.0,14144.0,14143.0
2018-01-13 07:54:00+00:00,14283.238337453995,14204.869168727,60.597132603994986,59.69877784303579,18.05577340837408,20.143989264108683,-2.088215855734603,60.65034599698443,62.085410932049854,1,0,0,0,0,0,14356.0,14360.0,14342.0,14310.0,14290.0,14271.0,14251.0,14144.0,14108.0
2018-01-13 07:55:00+00:00,14287.038337453994,14207.459168727,60.233020519637215,60.05061963275753,17.876691638186458,19.690529738924237,-1.8138381007377795,59.02219473648023,60.129273931795204,1,0,0,0,0,0,14355.0,14370.0,14345.0,14291.0,14284.0,14273.8500541,14266.0,14113.0,14091.7236924
2018-01-13 07:56:00+00:00,14290.454032957994,14209.969168727,60.48869599084218,60.21660210735744,17.612434506123464,19.27491069236408,-1.6624761862406174,58.307909022194515,59.32681658522021,1,0,0,0,0,0,14356.0,14364.0,14347.0,14284.0,14224.0,14275.0,14264.1366482,14118.0,14097.0
2018-01-13 07:57:00+00:00,14293.854032957994,14212.649168726999,64.86729556390918,60.58253152294072,18.640581374094836,19.148044828710233,-0.5074634546153973,62.219473648044854,59.84985913557369,1,0,0,0,0,0,14374.0,14374.0,14356.0,14239.0,14219.0,14282.0,14275.0,14120.0,14097.0
2018-01-13 07:58:00+00:00,14297.354032957994,14215.399168726999,63.6022111232887,61.07254915979311,18.994365029922847,19.117308868952755,-0.12294383902990802,62.47087855783486,60.99942040935856,1,0,0,0,0,0,14371.0,14388.0,14371.0,14284.0,14227.0,14282.0,14242.0,14132.0,14120.0
2018-01-13 07:59:00+00:00,14300.334032957993,14218.269168727,51.961296407503255,60.69900752170188,16.502379403807936,18.59432297592379,-2.0919435721158557,56.66135474831105,60.450568984730744,1,0,0,0,0,0,14339.0,14371.0,14338.0,14264.0,14240.0,14249.0,14230.0,14126.0,14120.0
2018-01-13 08:00:00+00:00,14302.754032957993,14220.809168726999,48.66405618943424,59.96109702297551,13.484414831737013,17.572341347086436,-4.087926515349423,50.52845076704641,56.55356135773126,1,0,0,0,0,0,14328.0,14339.0,14327.0,14276.0,14246.0,14237.0,14197.0,14145.0,14121.0
2018-01-13 08:01:00+00:00,14304.474032957994,14222.969168727,40.8054963042104,58.58609092996892,8.493309656105339,15.756535008890216,-7.263225352784877,45.523330439345436,50.90437865156812,1,0,0,0,0,0,14297.0,14328.0,14295.0,14249.0,14246.0,14253.0,14222.0,14146.0,14121.0
2018-01-13 08:02:00+00:00,14306.174032957993,14224.959168727,44.246032374826115,57.289345319375656,5.363602642079059,13.677948535527985,-8.314345893448927,40.833963653204464,45.62858161986592,1,0,0,0,0,0,14308.0,14309.0,14295.0,14287.2059873,14246.0,14240.0,14199.0,14146.0,14121.0
2018-01-13 08:03:00+00:00,14307.674032957993,14227.129168727,42.78526127303681,55.84077015347353,2.371796831750544,11.416718194772496,-9.044921363021952,35.160689558877735,40.505994550476366,1,0,0,0,0,0,14302.0,14321.0,14302.0,14279.0,14241.0,14200.0,14199.0,14135.0,14121.0
2018-01-13 08:04:00+00:00,14309.405475737994,14228.899168726999,39.94483728714723,54.119877210883594,-0.9565045504932641,8.942073645719343,-9.898578196212608,29.15419605238423,35.0496164214893,1,0,0,0,0,0,14290.0,14310.0,14290.0,14278.0,14245.0,14200.0,14199.0,14134.0,14121.0
2018-01-13 08:05:00+00:00,14311.145475737994,14230.549168727,38.56619846940109,52.210746723251,-4.031880225464192,6.347282871482636,-10.37916309694683,29.15419605238423,31.156360554549213,1,0,0,0,0,0,14284.0,14291.0,14284.0,14288.0,14255.0,14261.0,14199.0,14129.0,14121.0
2018-01-13 08:06:00+00:00,14311.865475737995,14231.679168727,29.16982211254069,50.50469830945438,-10.54356338704747,2.9691136197766146,-13.512677006824084,29.743297672413686,29.3505632590612,1,0,0,0,0,0,14232.0,14284.0,14224.0,14290.0,14267.0,14246.0,14234.0,14131.0,14121.0
2018-01-13 08:07:00+00:00,14312.425475737995,14232.699168727,28.451998576493427,48.79192176417294,-15.924015284159395,-0.8095121610105873,-15.114503123148808,28.193132151659928,29.030208625486434,1,0,0,0,0,0,14227.0,14239.0,14219.0,14281.0,14270.0,14242.0,14235.0,14127.0,14121.0
2018-01-13 08:08:00+00:00,14312.765475737995,14234.019168727,34.045253699392674,47.228573899710796,-18.681645513703188,-4.3839388315491075,-14.29770668215408,25.856183386139737,27.930871070071603,1,0,0,0,0,0,14243.0,14284.0,14227.0,14296.0,14271.0,14248.0,14213.0,14148.0,14121.0
2018-01-13 08:09:00+00:00,14313.565475737994,14235.629168727,39.46051556147269,45.81946609687598,-19.273160417034887,-7.361783148646264,-11.911377268388623,25.459357989314338,26.502891175705155,1,0,0,0,0,0,14260.0,14264.0,14240.0,14280.0,14274.0,14237.0,14219.0,14149.0,14130.0
2018-01-13 08:10:00+00:00,14314.145475737994,14237.059168726999,36.78212433337924,44.25607301779211,-20.633769980418947,-10.016180515000801,-10.617589465418146,23.783533813490163,25.033025062981903,1,0,0,0,0,0,14246.0,14276.0,14246.0,14293.0,14275.0,14230.0,14214.0,14140.0,14122.0
2018-01-13 08:11:00+00:00,14314.825475737995,14238.359168727,36.78212433337924,42.67563490729458,-21.464631946257214,-12.305870801252084,-9.15876114500513,19.607709637665987,22.95020048015732,1,0,0,0,0,0,14246.0,14249.0,14246.0,14293.0,14276.0,14242.0,14227.0,14132.0,14125.0
2018-01-13 08:12:00+00:00,14314.945475737995,14240.099168727,36.782124333379244,40.80329015859258,-21.87098098563183,-14.218892838128033,-7.6520881475037985,17.358769983593536,20.250004478250386,1,0,0,0,0,0,14246.0,14287.2059873,14246.0,14291.0,14280.0,14241.0,14235.0,14131.0,14122.0
2018-01-13 08:13:00+00:00,14315.025475737995,14242.019168727,45.38121719287254,39.588557229898164,-19.866029594992142,-15.348320189500855,-4.517709405491287,22.05791364709236,19.674797756117783,1,0,0,0,0,0,14272.0,14279.0,14241.0,14289.6343388,14264.0,14260.494121,14228.0,14129.0,14089.0
2018-01-13 08:14:00+00:00,14314.525475737995,14243.459168727,41.84485001699491,38.91412747053094,-19.265386430302897,-16.131733437661264,-3.1336529926416326,24.414213847416136,21.2769658260345,1,0,0,0,0,0,14257.0,14278.0,14245.0,14268.0,14201.0,14245.0,14229.0,14111.0,14078.0
2018-01-13 08:15:00+00:00,14313.745475737995,14245.089168727,48.7291025936746,38.918463897480294,-16.66071857841962,-16.237530465812934,-0.42318811260668454,30.33963137201005,25.603919622173336,1,0,0,0,0,0,14281.0,14288.0,14255.0,14236.0,14213.0,14232.0,14211.0,14155.0,14099.0
2018-01-13 08:16:00+00:00,14312.245475737995,14246.419168727,45.80915166736769,39.252040921690785,-15.387423610951373,-16.067509094840624,0.6800854838892505,33.42280012338157,29.392215114269742,1,1,0,0,0,0,14269.0,14290.0,14267.0,14236.0,14221.0,14212.0,14195.0,14189.0,14145.0
2018-01-13 08:17:00+00:00,14310.923894395995,14247.858378055998,48.81516970985166,39.55665007735915,-13.343287053408858,-15.52266468655427,2.179377633145412,38.43851076554828,34.06698075364712,1,1,0,0,0,0,14279.9209329,14281.0,14270.0,14226.0,14212.0,14201.0,14182.0,14244.0,14183.0
2018-01-13 08:18:00+00:00,14309.823894395995,14249.508378056,48.57049387121315,39.94233225057091,-11.663160043897733,-14.750763758022963,3.0876037141252297,43.20041552745304,38.35390880546145,1,1,0,0,0,0,14279.0,14296.0,14271.0,14222.0,14214.0,14191.0,14140.0,14233.0,14202.0
2018-01-13 08:19:00+00:00,14308.563894395997,14251.168378056,47.45783786466246,40.44319895573859,-10.532996033098243,-13.907210213038018,3.3742141799397753,46.684736084944326,42.77455412598237,1,1,0,0,0,0,14275.0,14280.0,14274.0,14241.0673091,14212.0,14164.0,14140.0,14233.0,14218.0
2018-01-13 08:20:00+00:00,14307.323894395995,14253.058378056,52.44400969248918,41.36838637061113,-8.171380400328417,-12.760044250496097,4.588663850167681,52.25326993289517,47.37947384843133,1,1,0,0,0,0,14292.0,14293.0,14275.0,14241.0,14236.0,14167.0,14155.0,14224.0,14196.0
2018-01-13 08:21:00+00:00,14306.323894395995,14254.808378056,48.91526135384112,42.68474898669782,-7.185255555277763,-11.64508651145243,4.459830956174667,54.44029859051206,51.126101536117666,1,1,0,0,0,0,14280.0,14293.0,14276.0,14243.0,14237.0,14167.0,14142.0,14229.0,14201.0
2018-01-13 08:22:00+00:00,14305.743894395995,14256.488378056,48.91526135384112,44.04896650518766,-6.33076736550538,-10.58222268226302,4.251455316757639,55.127896706681604,53.9404884100301,1,1,0,0,0,0,14280.0,14291.0,14280.0,14251.0,14240.0,14144.0,14138.0,14222.0,14199.0
2018-01-13 08:23:00+00:00,14304.478418657996,14258.018378055998,44.305383664044115,44.732975169497756,-6.865504340861662,-9.838879013982748,2.9733746731210857,51.06043638922129,53.54287722880547,1,1,0,0,0,0,14264.0,14289.6343388,14264.0,14251.0,14241.0,14139.0,14124.0,14216.0,14196.0
2018-01-13 08:24:00+00:00,14302.558418657996,14258.988378056,34.637891144567035,44.41146687503738,-10.716189955846858,-10.01434120235557,-0.7018487534912872,49.56855870169142,51.91896393253193,1,0,0,0,0,0,14220.0,14268.0,14201.0,14276.0,14250.0,14124.0,14017.0,14211.0,14196.0
2018-01-13 08:25:00+00:00,14301.418418657997,14259.918378056,35.66859439396114,44.33723154574284,-13.371670822791202,-10.685807126442697,-2.6858636963485054,48.30960026881995,49.6461984532447,1,0,0,0,0,0,14223.0,14236.0,14213.0,14339.4155444,14272.0,14083.0,14073.0,14197.0,14166.0
2018-01-13 08:26:00+00:00,14299.538418657996,14260.798378055999,36.03070610858531,44.28713699742324,-15.220019982672966,-11.592649697688751,-3.627370284984215,47.88083115822711,48.58633004291331,1,0,0,0,0,0,14224.0,14236.0,14221.0,14350.0,14315.0,14122.0,14079.0,14185.0,14166.0
2018-01-13 08:27:00+00:00,14297.918418657997,14261.688378055998,36.030706108585306,44.23704244910365,-16.494709267679355,-12.573061611686871,-3.9216476559924835,44.892352547782345,47.027594658276946,1,0,0,0,0,0,14224.0,14226.0,14212.0,14350.0,14314.0,14156.0,14119.0,14168.0,14150.0
2018-01-13 08:28:00+00:00,14296.198418657996,14262.548378055999,35.33862061046678,43.5675360102766,-17.544739798464434,-13.567397249042383,-3.977342549422051,44.55115249077011,45.77477873226034,1,0,0,0,0,0,14221.0,14222.0,14214.0,14348.0,14317.560381000001,14137.0,14092.0,14169.0,14142.0
2018-01-13 08:29:00+00:00,14294.598418657995,14263.658378056,42.12293304634864,43.58607487890018,-16.811347880437097,-14.216187375321326,-2.5951605051157713,44.8612368714749,44.76824730334294,1,0,0,0,0,0,14238.0,14241.0673091,14212.0,14339.0,14316.0,14095.0,14073.0,14170.0,14145.0
2018-01-13 08:30:00+00:00,14293.278418657996,14264.628378055999,42.122933046348635,43.14566357574511,-16.04517076083721,-14.581984052424502,-1.4631867084127066,47.16871595474158,45.527035105662684,1,0,0,0,0,0,14238.0,14241.0,14236.0,14351.0,14318.0,14107.0,14077.0,14178.0,14150.0
2018-01-13 08:31:00+00:00,14291.758418657997,14265.058378056,44.122732676282304,43.03323564300609,-14.863178194076681,-14.638222880754938,-0.22495531332174323,48.637967718589906,46.88930684826928,1,0,0,0,0,0,14243.0,14243.0,14237.0,14327.0,14289.0,14119.0,14091.0,14169.0,14159.0
2018-01-13 08:32:00+00:00,14290.058418657996,14265.408378056,43.47563391667671,42.677266590127765,-13.927278853234384,-14.496034075250828,0.5687552220164438,49.18741826804046,48.331367313791134,1,1,0,0,0,0,14241.0,14251.0,14240.0,14313.0,14274.0,14150.0,14118.0,14180.0,14160.0
2018-01-13 08:33:00+00:00,14288.758418657997,14266.098378055998,47.22641695962281,42.587661462688416,-12.317360237439061,-14.060299307688474,1.7429390702494132,52.662804670256136,50.16273021896266,1,1,0,0,0,0,14250.0,14251.0,14241.0,14284.0,14247.0,14154.0,14146.0,14178.0,14160.0
2018-01-13 08:34:00+00:00,14287.778418657996,14266.958378055999,55.074198916460006,43.095418866141586,-9.160673455975484,-13.080374137345876,3.919700681370392,52.93374063084726,51.59465452304844,1,1,0,0,0,0,14272.0,14276.0,14250.0,14271.0,14251.0,14153.0,14123.0,14180.0,14174.0
2018-01-13 08:35:00+00:00,14287.478418657996,14268.338378056,65.97280917721152,43.99733883178974,-3.073119157608744,-11.07892314139845,8.005803983789706,55.69625417533832,53.764266492147726,1,1,0,0,0,0,14316.0,14339.4155444,14272.0,14273.8500541,14266.0,14158.0,14146.0,14213.0,14178.0
2018-01-13 08:36:00+00:00,14287.218418657996,14269.718378055999,67.87995310703278,45.26165161533585,2.5290743144159933,-8.35732365023556,10.886397964651554,58.70924118832533,55.779745331504124,1,1,0,0,0,0,14326.0,14350.0,14315.0,14275.0,14264.1366482,14160.0,14151.0,14211.0,14194.0
2018-01-13 08:37:00+00:00,14286.738418657997,14271.138378055999,67.87995310703279,46.52596439888195,6.889435874385526,-5.3079717453113435,12.19740761969687,64.27935914376438,59.56161816914315,1,1,0,0,0,0,14326.0,14350.0,14314.0,14282.0,14275.0,14158.0,14150.0,14228.0,14198.0
2018-01-13 08:38:00+00:00,14286.418418657997,14272.688378055998,70.20410457167613,48.252545792724085,11.184426431349493,-2.0094921099791763,13.193918541328669,69.08991814997556,64.02617282735558,1,1,0,0,0,0,14338.0,14348.0,14317.560381000001,14282.0,14242.0,14160.0,14151.0,14240.0,14216.0
2018-01-13 08:39:00+00:00,14285.978418657996,14274.398378056,70.20410457167613,50.62362668786469,14.421989671918709,1.2768042464004012,13.145185425518308,73.4257996597701,68.93169231783718,1,1,0,0,0,0,14338.0,14339.0,14316.0,14249.0,14230.0,14160.0,14159.0,14263.0,14224.0
2018-01-13 08:40:00+00:00,14285.178418657997,14276.138378055999,65.18939256086666,52.59167989899173,15.916696032229083,4.204782603566137,11.711913428662946,74.1100553440258,72.20859105125764,1,1,0,0,0,0,14327.0,14351.0,14318.0,14237.0,14197.0,14180.0,14136.0,14268.0,14253.0
2018-01-13 08:41:00+00:00,14284.458418657996,14277.708378055999,53.57493706539823,53.76129529611259,14.43344094663371,6.250514272179652,8.182926674454057,73.06298476101782,73.53294658827171,1,1,0,0,0,0,14296.0,14327.0,14289.0,14253.0,14222.0,14152.0,14132.0,14270.0,14252.0
2018-01-13 08:42:00+00:00,14283.578418657997,14279.108378055998,50.452270420623954,54.72273291691517,12.309142051120944,7.4622398279679105,4.846902223153033,72.04396114071488,73.07233374858664,1,1,0,0,0,0,14286.0,14313.0,14274.0,14240.0,14199.0,14151.0,14135.0,14270.0,14251.0
2018-01-13 08:43:00+00:00,14281.998418657997,14280.378378055999,44.33053827067205,55.32219409426218,8.749544431546383,7.719700748683605,1.0298436828627775,66.8224318219694,70.6431259079012,1,1,0,0,0,0,14264.0,14284.0,14247.0,14200.0,14199.0,14144.0,14143.0,14291.0,14251.0
2018-01-13 08:44:00+00:00,14280.018418657995,14281.628378055999,42.560978426058526,55.35139711957618,5.302571431237084,7.236274885194301,-1.933703453957217,61.12013327245469,66.66217541171348,0,0,0,0,0,0,14257.0,14271.0,14251.0,14200.0,14199.0,14144.0,14108.0,14279.0,14260.494121
2018-01-13 08:45:00+00:00,14278.378418657996,14282.708378055999,47.699893593200756,55.723194489366314,3.8178766710934724,6.552595242374135,-2.7347185712806628,56.29870470102612,61.41375659848389,0,0,0,0,0,0,14273.0,14273.8500541,14266.0,14261.0,14199.0,14113.0,14091.7236924,14275.0,14266.0
2018-01-13 08:46:00+00:00,14276.738418657997,14283.596225808,48.01295121354607,55.982542391850565,2.6909177943871327,5.780259752776734,-3.0893419583896016,53.90942731174873,57.10942176174367,0,0,0,0,0,0,14274.0,14275.0,14264.1366482,14246.0,14234.0,14118.0,14097.0,14269.0,14239.0
2018-01-13 08:47:00+00:00,14274.898418657996,14284.376225808,50.56244167142847,56.454996242167354,2.4154837138412404,5.107304544989636,-2.6918208311483953,53.70647710879852,54.638203040524935,0,0,0,0,0,0,14282.0,14282.0,14275.0,14242.0,14235.0,14120.0,14097.0,14266.0,14247.0
2018-01-13 08:48:00+00:00,14272.318418657997,14284.836225808,39.99983487470365,55.97322410317274,-1.0187222890235716,3.8820991781869942,-4.900821467210566,47.27790568022709,51.63127003359193,0,0,0,0,0,0,14242.0,14282.0,14242.0,14248.0,14213.0,14132.0,14120.0,14264.0,14240.0
2018-01-13 08:49:00+00:00,14270.138418657996,14285.236225808,37.47087004100023,54.79966884480876,-4.654995114186022,2.174680319712391,-6.829675433898413,41.76813938848329,47.58417405917012,0,0,0,0,0,0,14230.0,14249.0,14230.0,14237.0,14219.0,14126.0,14120.0,14262.0,14232.0
2018-01-13 08:50:00+00:00,14268.138418657996,14285.446225808,37.05042310042697,52.87150977302313,-7.610422596986609,0.21765973637259117,-7.8280823333592,38.788765820874424,42.61160362986208,0,0,0,0,0,0,14228.0,14237.0,14197.0,14230.0,14214.0,14145.0,14121.0,14250.0,14233.0
